Rigid Short Tight;Rigid Short Large;Rigid Long Tight;Rigid Long Large;Intermediate Short Tight;Intermediate Short Large;Intermediate Long Tight;Intermediate Long Large;Deformable Short Tight;Deformable Short Large;Deformable Long Tight;Deformable Long Large
0.0450694994492964;0.100265221162276;0.690507542003285;0.819508270783858;0.0715210654518821;0.107079843680064;1.46467161178589;1.20267350023443;0.0713148767297918;0.0485062382437966;1.69473195075989;1.38595151901245
0.0477322340011597;0.0644620982083407;0.948986812071367;1.0469616651535;0.038941123268821;0.0568621808832342;1.21167371489785;1.25442903692072;0.0412193298339844;0.041145920753479;1.88507078091304;1.60511363636364
0.0382739847356623;0.0623229850422252;0.787639032710682;0.8325016932054;0.0793727744709362;0.118259169838645;1.61317398331382;1.20462291890925;0.12366505463918;0.0912624922665683;1.65107568105062;1.37305623292923
0.0318752527236938;0.0735305656086315;0.497730274995168;0.605567715384743;0.039305643601851;0.0485855937004089;1.61584198474884;1.03499285380046;0.0584132671356201;0.0438333749771118;1.68697428703308;1.45270772413774
0.0301091020757502;0.0475798520174893;1.42615873163397;1.14176041429693;0.0432090759277344;0.0579853708093817;1.51254979769389;1.1948592265447;0.0710463957353072;0.0419859235936945;2.32748333613078;2.03576401869456
0.0848814050356547;0.104142254049128;0.885954293337735;1.10072508725253;0.0501427216963335;0.051313812082464;1.08012398084005;1.02722451903603;0.108624716599782;0.0353550043973056;2.30823460492221;1.90894504026933
0.0897461934523149;0.0858797593550249;0.934503773848216;0.864813609556718;0.0548476576805115;0.055835637179288;1.03224290500988;1.03110673210838;0.0610665082931519;0.0217661640860818;1.56052702123469;1.34350982579318
0.0443462133407593;0.0699761311213176;0.607916896993464;0.547794688831676;0.0750300667502663;0.0547121221368963;0.994062943892045;1.01589320103327;0.108967781066895;0.0483669638633728;1.57041879494985;1.17590498924255
0.117712259292603;0.181931515534719;1.27388974030813;1.28306570920077;0.153137803077698;0.0454029820182107;1.87767089496959;1.38729735215505;0.209341029326121;0.0872703465548429;1.8067318092693;1.8602051301436
0.0398749004710804;0.0621980753811923;0.970385452111562;1.13549111286799;0.0611777088858865;0.11451489275152;1.12550215287642;1.11905886910178;0.125590671192516;0.0388438701629639;1.90882229804993;1.70327654751864
0.0341949462890625;0.0720457813956521;1.02981927178123;1.21416397528215;0.0490405758221944;0.0879733959833781;1.45580105348067;1.352776547273;0.0939879634163596;0.0644662380218506;1.51294103535739;1.77192854881287
0.184009075164795;0.0903439323107402;1.09254923733798;0.985076622529463;0.0498472560535778;0.180585926229304;1.14633163538846;1.18683864853599;0.121147242459384;0.0642722953449596;1.88176979621251;1.63362393776576
0.0790729721387227;0.0771883726119995;0.570426881313324;0.53949099779129;0.0769407749176025;0.0200372609225186;0.918457945187887;0.80262565612793;0.0980038426139138;0.028406302134196;1.71234387159348;1.1990960077806
0.0487454136212667;0.0478835756128485;0.672486175190319;0.708167097785256;0.0418103391473944;0.0730608376589688;1.51005868478255;1.29870451580394;0.156556685765584;0.0982805093129476;2.12800586223602;1.82962989807129
0.0367803140120073;0.0379375110973011;1.00065873066584;1.1068929975683;0.0459998448689779;0.0529954234759013;0.858994444211324;1.10327282818881;0.118105034033457;0.0321243026039817;1.56264105710116;1.43527444926175
0.0330697298049927;0.0543317361311479;1.13268152150241;1.17572762568792;0.0385867032137784;0.0418463403528387;1.30864245241339;1.19554070631663;0.0873257463628596;0.0286579132080078;2.20101382515647;2.25371594862504
0.0981595732948997;0.0401017665863037;1.30455006252636;1.45259154926647;0.0948139320720326;0.0593045841563832;1.26373464410955;1.23099153692072;0.137500762939453;0.0465102412483909;2.33576587835948;1.93276364153082
0.0927565748041326;0.15985369682312;0.998239676157633;1.24122290177779;0.0899065407839688;0.062065146186135;1.5312385559082;1.24753852324052;0.147135476271311;0.047190709547563;1.88300327459971;1.5885443687439
0.0364343253048983;0.178610281510787;0.906248271465302;0.943826827135953;0.0658251444498698;0.105311068621549;1.3668119690635;1.23585939407349;0.12022759697654;0.184415300687154;1.756324226206;1.51589026053747
