Rigid Short Tight;Rigid Short Large;Rigid Long Tight;Rigid Long Large;Intermediate Short Tight;Intermediate Short Large;Intermediate Long Tight;Intermediate Long Large;Deformable Short Tight;Deformable Short Large;Deformable Long Tight;Deformable Long Large
0.716764606351846;0.641691657157015;0.769567183039087;0.674167573710655;0.788460583783135;0.731075311979625;0.693497119439809;0.770042245796702;0.832203838584022;0.725956228892758;0.867432201389268;0.838176007802085
0.700764613252125;0.712917089417871;0.768197000924549;0.738138219541524;0.694993672967776;0.709562735094782;0.732819010903734;0.615440897868693;0.755049231807268;0.756415485099708;0.744278045759788;0.725203256794998
0.745215541178219;0.705226157691982;0.660946138118802;0.670577367457907;0.737049539539569;0.616073391992579;0.734191074091212;0.728633029732006;0.744999745960495;0.731337636165913;0.738804120929785;0.748964849567842
0.822105512774144;0.71686788978677;0.760596809048292;0.706085635306491;0.75182080500345;0.788005537298335;0.815027013512524;0.781986688776407;0.934667980714018;0.951980199947166;0.925649781174322;0.940430000644298
0.787464998349484;0.658012970105388;0.771448655334709;0.744217398304355;0.718471764045304;0.744594742832244;0.779779204542689;0.73035752868478;0.810728173847195;0.781051772702725;0.785657871539863;0.725190491005859
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.844547061241568;0.838489888803598;0.828937939738199;0.862425863436646;0.865331124293362;0.870023644694372;0.841397397872485;0.842300159948272;0.892983357414999;0.880280144213819;0.829439356650365;0.870522862224393
0.852997746693755;0.834309533452028;0.770100535307933;0.785814373628089;0.801188172043868;0.907038089315068;0.872069430188849;0.816357221893309;0.857226617467018;0.909251936717487;0.95664206105762;0.860037226174724
0.634700661491714;0.644613400171196;0.645542344016368;0.698774851164487;0.725580842311709;0.709304511582966;0.66725632971888;0.697775883511434;0.720063495146658;0.741840047344084;0.751036702435067;0.714107647599868
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.725302380258754;0.754245059502786;0.713136939708848;0.685326988286487;0.760251931011773;0.830793287896435;0.800884485083339;0.768446034672341;0.702351935489057;0.836038078339085;0.763892643474151;0.820448815970796
0.619053727942844;0.63436874533488;0.65588276065341;0.659501691227083;0.639543813427777;0.587667326642109;0.672016450221388;0.641179417205078;0.629285318147674;0.637584545396711;0.682449352894729;0.71831741275216
0.822474185895738;0.84207150256159;0.91400306695941;0.772237481557327;0.88255956463969;0.861844612955777;0.864795044722222;0.888866887614891;0.877169955042927;0.859731376312057;0.88529684749857;1.0210828743951
0.558432013680689;0.63311643005708;0.607478392534014;0.608399459133618;0.617441972361929;0.578177272611107;0.652780874973828;0.572749917314606;0.569679596335616;0.608015725219311;0.582870627023583;0.655746670280793
0.727948091529249;0.777420860427365;0.770940017774623;0.694704600373156;0.756763943965943;0.748015424419055;0.763629391547441;0.753597358997116;0.717760709809688;0.754704457943969;0.733809109887015;0.76162220224823
0.68913638162306;0.699216479695742;0.675407245858565;0.714420259072491;0.684528257442781;0.7350583284864;0.743385417915923;0.674215020935401;0.632905672597832;0.729717322408446;0.673264687977205;0.655263367497839
0.616111653067695;0.608047696729094;0.657368963996429;0.666545833938237;0.608327102254246;0.611553162845237;0.627548594549189;0.680727928273666;0.676471885014897;0.701552970659935;0.646059540927131;0.630888446036544
0.753729353214285;0.745954530125868;0.744807224545993;0.730040374208246;0.643794864084596;0.705870092070389;0.777716741088026;0.700669593897823;0.758623141526292;0.748174954049151;0.741359083616418;0.782963748946901
0.686729946236163;0.738949306776929;0.775177039261132;0.719553269523692;0.680704957575757;0.722699642896361;0.740454545611517;0.816993302952649;0.709902591036219;0.732301362413027;0.735241067661101;0.770169808452431
