Rigid Short Tight;Rigid Short Large;Rigid Long Tight;Rigid Long Large;Intermediate Short Tight;Intermediate Short Large;Intermediate Long Tight;Intermediate Long Large;Deformable Short Tight;Deformable Short Large;Deformable Long Tight;Deformable Long Large
0.400952941084615;0.354843081042511;0.425932817721011;0.458512205050138;0.415453535051173;0.407527577790942;0.319763309357351;0.393873468869824;0.449482272453947;0.408868029557876;0.414825686162105;0.459215247123594
0.410356215918008;0.425117760882146;0.431936199032613;0.423300557509929;0.419310694825781;0.457173270689314;0.418676707928467;0.411312543399621;0.456519343486479;0.470356538726151;0.448419737956067;0.474064711359705
0.437026665532154;0.429889657150184;0.420287825105299;0.448898743168326;0.464566292208633;0.416169438028089;0.470159799166091;0.446345274567565;0.429464855835304;0.422209943224722;0.447185343737915;0.492188595487254
0.434294020604357;0.483254195499517;0.451724501233314;0.447789240968196;0.429576366442466;0.479451489413112;0.416386751797856;0.465673729393475;0.44517160800465;0.475204332339995;0.461621812119961;0.485999197387543
0.376595005464137;0.34996410342536;0.364743325092584;0.362148822672756;0.384132495205218;0.380831449439842;0.362259055526339;0.411275730110036;0.349176257926828;0.395765230607196;0.373353640244969;0.3516463020553
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.386073824896333;0.394608282282508;0.39861326151974;0.403259729127734;0.406083390554295;0.391352660835812;0.422604050712994;0.405343262451348;0.408001503360545;0.423680642850452;0.399055879713583;0.434566767325212
0.400762886023828;0.393924836468394;0.436801998849412;0.416464450552399;0.439718630665957;0.448381047782393;0.454729479525254;0.425670729053059;0.391169714656711;0.453151870723677;0.449900965348757;0.452539865470162
0.403548746890084;0.427643277999896;0.407272625749244;0.438575403052629;0.393196075736857;0.407445603466484;0.387290637914997;0.411459177877737;0.402417314573427;0.412168400271223;0.420761993091706;0.447852639137438
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.36624451270272;0.371234782154519;0.389850880781695;0.341490754967626;0.379620003163303;0.352291154630463;0.386113921184812;0.383757864418831;0.36655157039546;0.373798385053218;0.41858325073647;0.373927541899042
0.417452576424518;0.441891583568389;0.43752088723633;0.453711203915176;0.39842507439792;0.485698588128004;0.45371538821691;0.452356445015231;0.412614992955583;0.40434465987017;0.423844489071009;0.530903189825159
0.413122727585548;0.418424950398796;0.421284319184508;0.468786807348555;0.481056705953011;0.495075992561732;0.494783875273861;0.4551388682226;0.457562376463557;0.491446057424003;0.471917126821077;0.47114356514438
0.425526347632102;0.4211254784445;0.482650312970689;0.476009781535115;0.423482782974598;0.458704007446043;0.417688728733876;0.479184645766898;0.463090439379274;0.427000863274324;0.468490656957488;0.450256774006925
0.404398873653364;0.398695366915472;0.396488583577113;0.388874565059761;0.396353214183907;0.396584268680857;0.404109052355311;0.386410699207182;0.394178138950928;0.404142671009108;0.413193578149882;0.392934176570991
0.374072362971292;0.381792866941868;0.366843969560918;0.398080000475615;0.390381175470003;0.394550231137097;0.411156214868116;0.397717346452284;0.37507380581002;0.426255696267486;0.376913396878036;0.407356256670395
0.397500400763024;0.397066564331785;0.396153544674256;0.40686315581569;0.449994460208232;0.411639650080525;0.437260862782463;0.432097841791806;0.422793010826163;0.436329217605884;0.448051550716003;0.42933409322662
0.446434896538388;0.413373897307693;0.382748774300548;0.351820202029401;0.382980330981398;0.419111273594381;0.462126381874597;0.387338820775965;0.42663034711276;0.426307283163194;0.412050740210432;0.469009142402772
0.424719896925697;0.408369489785641;0.425942823823832;0.46331664842252;0.385489744664941;0.429994360729698;0.462170921173869;0.446687300482219;0.437514848075615;0.430077468834106;0.447394164502843;0.446236316172184
